settlement_id,txn_id,merchant_id,settled_amount,platform_fee,net_payout,settlement_date,txn_date,settlement_lag_days,settlement_status,bank_ref_no
ecb9b80d-358c-41f4-a854-7aff949f23be,8f50f341-18ae-45b5-87d4-7804c5877ef4,MER00580,16044.8,288.4,15756.4,2024-11-25,2024-11-23,2,Settled,BNK188571387
cd599fc4-a05d-4c39-83da-bb3c12c2b75e,b9e9c274-ca95-4be9-9830-d28d4e855c0b,MER00547,5078.98,32.57,5046.41,2024-03-24,2024-03-23,1,Disputed,BNK264601945
db5a7abf-0a08-416a-ac3d-d17e5d5f7de7,27cde807-cd50-42cb-b1a2-d2d06dcde428,MER00486,15729.53,182.66,15546.87,2024-02-29,2024-02-27,2,Settled,BNK455574914
d61ea272-cb7e-4588-8dae-eb0ed463a6e4,577e0b7c-32fa-4960-8f62-9ed44ae26c21,MER00296,5365.21,72.82,5292.39,2024-04-07,2024-04-06,1,Settled,BNK656474455
e21c95e3-4582-4350-8996-f31d22223366,a7259c1c-a388-4528-8e68-9bf922654f6d,MER00480,55614.59,1069.91,54544.68,2023-03-25,2023-03-23,2,Settled,BNK701734664
c1da9b56-f11a-4918-8f7b-7f6d8f9b43b9,186af36d-6d2a-4891-a295-7d9f9c16d503,MER00474,20665.44,255.98,20409.46,2024-08-23,2024-08-22,1,Settled,BNK867160720
7a614ec2-a5aa-408e-a4b4-a101fac654de,6fdea824-8bb8-4d13-bb97-dde2dbed67e4,MER00228,80842.14,1485.62,79356.52,2023-05-18,2023-05-17,1,Settled,BNK748194069
8c7a9d45-88df-4bee-942a-cad4ad174e21,067de140-d2e8-4a0d-a444-674862a0bc69,MER00130,4728.55,65.05,4663.5,2023-02-17,2023-02-16,1,Settled,BNK774541703
08060f91-bb28-4aa0-9692-41ca04ec4e07,462505d3-679d-422a-ad93-f768e6383b2a,MER00470,20158.72,331.59,19827.13,2024-06-06,2024-06-05,1,Settled,BNK105264955
a2c2646a-f381-4569-a76b-b958457ffd13,20cc3047-7ccd-4733-a92c-2d7b6b5c5ce3,MER00360,25294.86,259.34,25035.52,2025-01-06,2025-01-01,5,Settled,BNK648558582
e5c535e1-c097-4d8a-905b-20076aab3bfa,91439f41-d823-4406-b272-ff2b8b1eac0c,MER00384,14990.26,287.99,14702.27,2023-10-21,2023-10-17,4,Settled,BNK929613321
550589e5-d828-45a8-9b1c-3b7d84d02163,caae4e78-a703-4012-b8e1-aba15806b930,MER00612,24420.78,210.18,24210.6,2023-10-25,2023-10-24,1,Settled,BNK156013041
22f6c508-a180-4c69-8096-f133503883a7,7a4a8fef-9208-4e13-abbc-efc37c62d122,MER00027,16783.73,196.56,16587.17,2024-06-24,2024-06-21,3,Settled,BNK710000702
36f0703e-f81c-435b-9760-3a7dc779a060,847cde60-7047-4e11-93dd-70d8261fde5c,MER00599,5917.22,55.99,5861.23,2025-03-17,2025-03-13,4,Settled,BNK854881109
b5d0ccf9-606c-491c-b4c6-c714afb43173,3946b3a4-8a18-403b-abe5-0f59b7ae6ef0,MER00190,7419.85,127.27,7292.58,2025-01-22,2025-01-21,1,Settled,BNK762311991
bbdd7636-3af3-4ed9-82b7-76929a1a0312,ba8e7f17-fbfc-415b-ba38-ffa2f7f5890d,MER00027,20548.75,159.31,20389.44,2024-05-01,2024-04-29,2,Settled,BNK750411831
6d94bc5e-d060-440d-b76e-8cfbd7901acf,cf22f9cd-ce9d-435b-a51d-b88a395e9b08,MER00211,8609.1,136.89,8472.21,2023-09-05,2023-09-04,1,Settled,BNK675235305
795ebfe5-2f57-425c-8506-ccf2ccd55e09,96c662bd-cf1b-45cb-85de-40485675ec71,MER00586,6052.51,43.53,6008.98,2024-07-23,2024-07-20,3,Settled,BNK753400275
9bc7e501-fa6f-4210-aa7c-20a663e5c44f,b643514c-2b66-4744-84c2-2e6d2b160cf3,MER00642,335013.72,6659.98,328353.74,2023-10-28,2023-10-25,3,Settled,BNK924099399
c43ed818-369a-42d2-b864-a3e0d390efd7,83da36cc-cecc-464b-9463-fee54521a04d,MER00636,3907.85,70.28,3837.57,2023-09-17,2023-09-15,2,Settled,BNK225264710
cb3bbbbc-3f6a-4c74-97e7-113cb8601fbc,958d7425-3a9e-4fb5-a6bd-e2fefcafd79f,MER00188,549.92,10.81,539.11,2023-06-25,2023-06-23,2,Settled,BNK601098043
f6a0fcb0-1e2a-44ae-9d75-ef09312844da,70d84a4a-0fc3-4a80-9a5e-4d2c802ad3bf,MER00362,9661.66,176.33,9485.33,2024-12-23,2024-12-22,1,Settled,BNK389148853
d42fdcba-682b-446e-aef8-6a555b13e02c,d894c0bd-bb01-40ec-800e-8c834e4a5758,MER00208,3466.57,51.93,3414.64,2023-04-29,2023-04-27,2,Settled,BNK102829306
281b2fa2-3d5f-4a16-b1e3-c46e1948aac0,ad371c0f-7793-4b46-bd08-3982e5198153,MER00164,25610.52,488.75,25121.77,2024-05-08,2024-05-07,1,Settled,BNK233842412
1e6b9768-b527-4495-8b46-d3ad26bf1087,a4cfda82-0fc7-4075-8382-2bafc386735a,MER00281,28767.12,419.52,28347.6,2024-04-07,2024-04-06,1,Settled,BNK372342988
936e4b72-e7ef-4935-a7b3-3bfa9043553f,53f682b5-2726-49d0-8794-f89ef97f1164,MER00095,5805.88,106.4,5699.48,2024-06-20,2024-06-18,2,Settled,BNK140313165
1aba6b8c-4c40-4f77-a9c4-bd03d9bb76b3,ea4b93a6-f44b-493f-add6-1727183c4bd9,MER00628,8091.91,99.02,7992.89,2023-07-20,2023-07-19,1,Failed,BNK413853800
f28c70ad-e974-4d61-937a-4f0861577008,2f9649a3-4124-48fb-8605-b60c69846573,MER00262,2734.53,34.27,2700.26,2024-08-25,2024-08-24,1,Settled,BNK147207404
1c0dd9fd-fc0e-4832-96c5-1c387bd75309,841fbe09-a91e-4c99-9e58-f8ed090c7066,MER00265,9732.85,105.22,9627.63,2024-07-11,2024-07-10,1,Settled,BNK432649661
737f3e6a-b51e-4f7b-9ff8-ad48e02e24d8,7c005c27-e038-4aac-9f35-67b6d4b0d1f9,MER00184,19971.51,211.15,19760.36,2024-10-23,2024-10-21,2,Failed,BNK874457505
b54e9c58-b8e1-4832-842a-2473f10aba37,57c18b54-932b-45d8-b1cc-1b37a0e23802,MER00515,30209.91,476.05,29733.86,2024-01-12,2024-01-11,1,Settled,BNK633139918
ca102b7b-bdff-4284-bdfc-70da30be8df9,8728d51f-53a9-4c77-86ee-bb0cefcb3c09,MER00090,90191.9,1352.38,88839.52,2023-10-11,2023-10-08,3,Settled,BNK497844399
06fee87c-a2f2-464a-9384-452e47c769b0,469d2a51-5c00-46d9-8e52-b2f5eb6de71a,MER00037,99925.96,1867.55,98058.41,2023-02-03,2023-02-02,1,Settled,BNK321238625
2d762d3b-657f-4dc1-867d-430945a1832d,d74b3b72-d97a-4bae-b43a-6df9bfa5f680,MER00398,10527.62,153.05,10374.57,2025-03-21,2025-03-20,1,Settled,BNK272985179
6ba0e010-1bbd-4076-8b4c-659a888a7bcf,38796ce5-b7db-4f27-bb20-9f1ad37c292f,MER00611,33406.71,590.24,32816.47,2023-08-27,2023-08-26,1,Settled,BNK820460325
e1829146-05d1-4a3a-b686-44c202bf1024,0b57c3ec-b6a6-4173-9ed6-023a0f58192c,MER00161,139396.66,2296.74,137099.92,2023-04-17,2023-04-16,1,Settled,BNK953933804
3a4cb342-3b4e-4fe9-980b-be8f4a3004da,32823c5e-95ff-4d93-9675-a0a8d9e4cc73,MER00157,80626.02,1191.68,79434.34,2024-10-30,2024-10-28,2,Settled,BNK316401250
df912bff-d082-4ea2-babb-9acf855d3c6a,4423f394-2eca-4b9b-a601-505a0749c860,MER00222,72453.71,1176.73,71276.98,2023-10-23,2023-10-21,2,Settled,BNK929654519
1150e028-e261-4792-b0e8-4b719c04ade7,ff463582-c090-4507-b80d-6bc335271b49,MER00443,1899.79,23.55,1876.24,2023-06-16,2023-06-14,2,Settled,BNK592814094
3d31b8cf-440a-4f28-9fc5-457cff10527c,84b8cde2-dc21-4888-b4fd-c692154dedd8,MER00376,34966.98,570.41,34396.57,2023-09-26,2023-09-25,1,Settled,BNK202685880
cb5ca024-d549-42d0-96a2-0fef4824af72,d29ee660-c580-4cc6-8321-183ce7bbac81,MER00190,4924.23,74.29,4849.94,2023-07-01,2023-06-30,1,Settled,BNK935239584
d3513b10-0ec1-454a-9a03-8061ec08e73c,ccea25c7-111d-41e0-8de1-0b56610f2a25,MER00582,29324.18,387.88,28936.3,2024-06-12,2024-06-11,1,Settled,BNK218026064
8e988b71-fdb9-44db-b0ca-5d84e2b1c106,4affbe0d-a161-460a-9c52-ac18558a9885,MER00570,6583.54,100.17,6483.37,2023-08-15,2023-08-13,2,Settled,BNK171932413
450cf2a5-0a7f-4ef1-8981-7ab447a4e921,ff2b1522-ed9b-49ed-b865-dad92bd727ca,MER00571,325113.8,3319.11,321794.69,2024-11-12,2024-11-10,2,Settled,BNK386681545
c8efa32e-4bcf-4848-ba0e-2db56cdb5bd2,dd7270f4-4ea3-40db-a191-1052b4293962,MER00434,28625.37,409.64,28215.73,2024-08-13,2024-08-10,3,Pending,BNK771532895
cf1d4d95-7bdb-4c0a-9a46-b67aea5037aa,1a64528a-1f9d-45bd-9c6b-1e0401a88064,MER00626,9865.62,120.81,9744.81,2023-01-08,2023-01-07,1,Disputed,BNK795853443
57aa3c9f-0900-4e54-87a4-0e00c40f1fad,8c7d60ee-4118-4438-9d7f-b7734abcdad9,MER00180,6832.76,86.12,6746.64,2024-03-18,2024-03-17,1,Settled,BNK230501165
87532c15-4f5a-4634-a9e5-e01e540a8cd0,f93fdcc2-b9a9-4f6d-8fb6-b7f7bda72aaf,MER00634,7748.64,125.73,7622.91,2024-09-08,2024-09-06,2,Settled,BNK317225498
88359b75-244c-4311-b34f-a0ed0b029eb1,a154f14b-1939-4b8c-80c7-757d998a4a29,MER00408,733.55,7.58,725.97,2023-02-19,2023-02-18,1,Settled,BNK790444231
1f404f2b-4281-4004-ab4c-37c123b482e7,bdee976a-c963-4852-b470-e32843c9a1ec,MER00046,549.96,6.81,543.15,2023-03-28,2023-03-27,1,Pending,BNK558197813
cc1cfa6f-f9a3-4150-8afe-f477b7bf1f73,7b019b54-79eb-4a45-9bec-d3fb6fb8b714,MER00310,2602.75,36.74,2566.01,2024-06-15,2024-06-14,1,Settled,BNK389841786
a5ab69eb-0735-4d2a-a079-e6490f123835,6dee2730-8b34-47d3-bd74-941ae04a4238,MER00346,19220.39,251.29,18969.1,2024-03-13,2024-03-12,1,Settled,BNK516911177
e3272de7-2c74-4ce1-995a-010e0cff5b72,485693d3-1597-43d4-ba08-9abe0de78c34,MER00446,9739.56,134.99,9604.57,2023-12-26,2023-12-22,4,Settled,BNK861061327
42d401ac-41e4-4454-9319-39cf1de32487,4a851718-b541-44d3-bd85-9d363dbaad3b,MER00605,91602.34,996.71,90605.63,2023-03-20,2023-03-18,2,Settled,BNK798166544
59632aa5-62fd-4a20-930a-a22787bc8014,288c2663-4046-4532-952d-5164bd0b09c9,MER00476,4331.69,29.15,4302.54,2025-03-23,2025-03-22,1,Settled,BNK654571294
1979cf3f-3690-42ed-b225-185c74f2f8e5,aa3abfd6-9a19-4557-b32a-cd2be052c1a9,MER00341,28904.67,376.81,28527.86,2025-01-22,2025-01-18,4,Settled,BNK516899284
406a53f3-bced-400a-8204-fca14afb524a,f620ba1e-ca5a-431d-aa45-34df3538deed,MER00631,24716.66,291.95,24424.71,2023-02-11,2023-02-09,2,Settled,BNK645650477
abdeb403-0ac9-4f53-802a-42c51a0371cc,8cbaba71-59a4-4619-8e2e-212545d3241c,MER00230,13172.72,94.33,13078.39,2023-03-23,2023-03-20,3,Settled,BNK210931809
ae60639e-c1f5-43cc-a96a-979f733f6ec8,51be48f0-5417-4f2d-b704-3bcf27dfdf44,MER00221,7384.32,119.56,7264.76,2024-03-07,2024-03-05,2,Settled,BNK551095010
85aea3e8-0157-4ad7-8707-ad404d406ae8,7bf113f7-a0c1-4188-8b6b-70565fe744be,MER00266,7375.83,89.69,7286.14,2023-05-06,2023-05-05,1,Settled,BNK177854352
25f99906-1e5d-4b9d-b988-b5a55624f5a4,e423b3b0-38c6-4d74-b139-a6b3c5ff1eb7,MER00568,274475.06,5278.95,269196.11,2024-08-19,2024-08-17,2,Settled,BNK152982826
797094e9-2832-4b96-ad26-ce1b8a5a5fe8,3298b586-104d-4318-a545-477af1ada121,MER00638,19065.31,309.51,18755.8,2023-05-29,2023-05-28,1,Settled,BNK469111817
e6206a35-eb56-46ed-90d6-5f906b5ebb40,9686eca7-eae5-4464-919d-7af8dcf6fe2f,MER00429,1512.46,30.01,1482.45,2023-09-05,2023-09-04,1,Settled,BNK698197599
e6139ce7-ef53-4efe-a5f2-3aa5519e636f,ab860588-ae11-460e-8156-c415ab0e0b38,MER00548,4473.06,63.74,4409.32,2024-06-30,2024-06-29,1,Failed,BNK208816092
0b9b51e7-e981-4254-921c-57fdb8e9108e,97ea856c-3a25-48be-94cd-54c9b99280ad,MER00430,7298.46,105.81,7192.65,2023-01-21,2023-01-20,1,Settled,BNK812475231
67215d95-caf4-418f-9295-962386d8a62b,6f374fad-9771-407f-825f-e9dffe1c20c7,MER00311,8717.92,130.13,8587.79,2024-09-08,2024-09-05,3,Settled,BNK749465989
cb1794f0-a9c8-4bbb-ac05-3e115b2cb8a2,40d88eee-cb59-4515-b886-ad7d82d85464,MER00156,9215.91,91.93,9123.98,2024-09-12,2024-09-11,1,Disputed,BNK461210766
dde6135e-ffa4-4d6c-ab96-eeaefa9cfe51,7e5b2717-e7f2-4b6a-8864-229a8ba398ad,MER00296,5989,104.01,5884.99,2024-08-16,2024-08-15,1,Pending,BNK452706969
efb43cce-5548-4341-a95c-a2a4d94bece5,c7f28e01-3add-4db0-8b57-5df66abf3772,MER00384,74343.57,751.89,73591.68,2024-05-15,2024-05-13,2,Settled,BNK259836495
de0c38d0-27e0-4c64-8ac5-be0ddf2eb200,47cee75e-0f17-4aca-9b02-c2b65d3c50e4,MER00203,1816.2,30.04,1786.16,2024-06-05,2024-06-02,3,Settled,BNK282963423
20b668a5-e988-41b4-ba7c-afde407c456e,70e340c8-29e8-4cb9-9971-442fb9069536,MER00601,9187.73,146.08,9041.65,2024-08-28,2024-08-27,1,Settled,BNK901767114
f909e527-d9f3-4e54-8df4-aacba1f6b500,8df344ef-57a0-41d6-b594-7c83a23b5be9,MER00039,18751.93,178.83,18573.1,2023-11-03,2023-11-02,1,Settled,BNK948829558
0f1eab7c-1edd-4f5d-bb5a-34ae33215436,a186ef4d-3642-4c94-9235-897c709cd998,MER00383,4512.74,35.28,4477.46,2024-06-08,2024-06-06,2,Settled,BNK638323631
cc57a7ab-6bed-483a-a921-967aaacb37c9,d03ffca7-e8b2-4571-9ce5-36ec3a506676,MER00538,23992.29,186.92,23805.37,2025-01-20,2025-01-18,2,Settled,BNK229584173
08730cbc-029a-4dda-80e1-2aa497471913,131d3ae5-774c-46fd-85fa-659400fb80a1,MER00645,4843.59,82.68,4760.91,2023-04-19,2023-04-18,1,Settled,BNK709770111
d4442e12-b16c-4b73-a817-219c8daa7499,c2b06fea-24d1-4222-87de-0abd7f31e8e2,MER00502,4831.68,44.38,4787.3,2023-09-03,2023-08-31,3,Settled,BNK519204917
d658f981-6c12-4f04-9f85-03b0b4d2ca34,c1e8ba33-2585-4002-b2c7-bc17b55af54f,MER00057,7017.03,68.78,6948.25,2025-02-06,2025-02-05,1,Settled,BNK344000300
819cc5ba-d581-4ba8-af1a-01eaa27e5b4e,5e579680-e798-4275-b549-a68c704c35c4,MER00364,6450.12,116.28,6333.84,2024-01-18,2024-01-17,1,Failed,BNK701004447
ece69e4a-db35-41d1-a155-94082cf996a2,5d00eb4c-99ce-4c45-ba4c-b8bc87a0411a,MER00617,51028.38,561.07,50467.31,2023-08-09,2023-08-08,1,Failed,BNK665648780
8e21307e-f196-4ac1-bfad-b1e388945bd7,b5e408d6-3a64-41c1-b314-db0dfe653ab2,MER00511,43995.51,681.46,43314.05,2024-08-19,2024-08-18,1,Settled,BNK470083040
12998acc-0789-4b88-914c-c3b4e9574971,b2d14968-08ff-4d7a-9881-0ade766dc4e9,MER00151,26636.56,268.33,26368.23,2023-05-25,2023-05-23,2,Settled,BNK767686391
36769e8e-c0fa-4bf3-bc25-16c2d3e66174,3ecdd628-7d0d-46f8-8594-c9e87d706581,MER00483,23610.54,178.32,23432.22,2024-06-12,2024-06-09,3,Settled,BNK237435179
e370430d-6584-4ffa-b083-971747fee1f4,b33c8bc2-c4da-4d2c-a2ea-6be02f5e232c,MER00595,6082.63,114.07,5968.56,2023-12-29,2023-12-28,1,Settled,BNK586188746
cbc8c161-0acc-4451-abf6-339a7f5bae60,da37b2b6-a55a-4f80-a1bf-c006562aaba3,MER00337,62373.47,880.71,61492.76,2024-07-12,2024-07-11,1,Settled,BNK913331661
d3544e4a-7a56-4a11-95b6-8ae21d2a952e,d74c9b33-9572-41ef-8bd1-3db60b344134,MER00220,28712.81,248.36,28464.45,2024-10-24,2024-10-22,2,Settled,BNK970462309
8e8a57a2-6d66-40fe-95a4-03882b32f3ec,3a06e6fe-e804-48c2-90c5-9fefe3eda592,MER00538,5490.72,94.84,5395.88,2024-10-26,2024-10-24,2,Settled,BNK456631093
63a0164b-a519-444c-bc63-97565408f572,914d06a4-6797-4c31-931e-80011bee3206,MER00127,31971.38,618.6,31352.78,2024-02-04,2024-02-03,1,Settled,BNK332204237
11ad339e-b025-4209-9865-599ca6c09227,7e4709c6-80b1-48a7-a472-2ce7271040a6,MER00291,18137.84,261.04,17876.8,2024-08-25,2024-08-23,2,Settled,BNK560553130
b445c16a-a7e8-4d75-bf68-fbdc577c28cb,6d948b1d-3f1a-47cc-b5c6-91548704c1af,MER00363,69527.31,1139.25,68388.06,2024-09-18,2024-09-16,2,Settled,BNK440238522
2c644c84-412c-4500-a363-0fd1ea6e0e6f,08d39d01-0945-40e8-aaab-adc9d2c8cb2e,MER00235,9478.63,122.76,9355.87,2023-12-14,2023-12-13,1,Settled,BNK278269066
8b45f605-34f8-4821-ab32-eaa6c67e1d68,716077ec-041f-4bd5-97ed-4b186b3015a9,MER00014,5790.53,49.61,5740.92,2024-08-23,2024-08-20,3,Settled,BNK832641035
cfeb1186-ae8c-448e-a321-fcac340b911d,1591e5ea-6551-4a19-baa7-c01f248fe063,MER00393,3188.61,54.73,3133.88,2023-12-13,2023-12-10,3,Settled,BNK885993481
d2951dc0-b844-4515-b2ee-0b449e59feb2,61f7e750-2ad2-47d0-ba61-49e879359c1e,MER00342,8067.96,66.79,8001.17,2023-08-24,2023-08-20,4,Settled,BNK304290638
4def1604-5d2b-4680-964f-c1154a619392,c8ca74b1-90f3-454e-ae84-822d95893d70,MER00610,3602.53,28.7,3573.83,2024-05-21,2024-05-20,1,Settled,BNK711406998
1745228a-6fd6-49f9-8bb9-3799277ba4d5,50cbdcf2-4c08-497c-b79c-b85f1b9f882e,MER00198,23162.33,200.05,22962.28,2024-08-12,2024-08-11,1,Settled,BNK413669312
e58cd5ed-1c36-47b0-883e-68e4224bd35c,87af6c9e-dbcf-41fb-9419-dd329a41cc7e,MER00297,4500.18,27.09,4473.09,2024-05-11,2024-05-10,1,Settled,BNK633045165
8e4d0990-1196-497e-af0a-e9f025478a50,4160abf2-4329-4bff-987b-c816fc4f0791,MER00623,49312.43,422.72,48889.71,2023-02-24,2023-02-23,1,Settled,BNK454892578
5c7bc462-c7d6-4698-abf6-30881fa1a136,922c7d69-2524-45cb-a374-3d7ddd01ecb1,MER00357,98917.22,1327.01,97590.21,2024-07-23,2024-07-22,1,Settled,BNK162766162
af43e99a-4f45-4d53-a3b9-be438f2b7764,48a4cca7-cb16-47f4-b7f1-642b5f4cb344,MER00322,3911.35,53.67,3857.68,2023-11-19,2023-11-18,1,Settled,BNK965770178
7160a4a4-4f01-41c6-a800-b43d70583562,690acb39-e132-4b35-a351-c2b71bb1466b,MER00217,5804.8,44.43,5760.37,2024-01-21,2024-01-20,1,Settled,BNK213979719
51759505-62a0-4dae-bb22-637cd29e92c9,2d36c86c-25c4-4301-a589-2bcb161ae31f,MER00544,259441.83,2519.92,256921.91,2024-04-20,2024-04-19,1,Settled,BNK864442512
03afb2f7-5ad4-4fc7-8da6-0a453e387fb1,2aa983e1-2c6e-436b-bdf6-da83ad6ebb52,MER00031,20581.17,390.37,20190.8,2024-04-17,2024-04-16,1,Settled,BNK531947653
c6153384-7e2e-41ef-ad9a-d1add4d1a737,1da8f33b-940f-4fd4-a50a-e3011c046179,MER00146,8500.19,70.13,8430.06,2024-05-23,2024-05-22,1,Settled,BNK509833843
0c6baf79-af15-44b3-9f6b-55d0477646e9,003a99de-7314-43f7-9c35-81ab0bd72e51,MER00597,2367.56,25.39,2342.17,2023-08-05,2023-08-03,2,Settled,BNK828141177
c7ebc1ee-74fa-4624-b4f4-220fdc4d9640,d60b0a45-c77c-4017-bf00-d8309ecabad6,MER00618,25394.46,460.28,24934.18,2023-07-30,2023-07-29,1,Settled,BNK240390560
aaba7e6e-5111-418e-a4b2-8ae4a703fcfe,9f140f82-7ce7-4d6a-b476-88535dc61c12,MER00275,6266.68,117.37,6149.31,2023-01-16,2023-01-15,1,Disputed,BNK956077548
698e1034-9ed8-4b7e-8280-9393e807672e,35f6de9d-4808-4a66-9c79-ab21e736e810,MER00476,10256.6,130.66,10125.94,2024-09-27,2024-09-26,1,Settled,BNK288053094
d93b047c-3c1a-488d-97fb-c2f7ea03799c,822d7a4d-2b6f-427d-a390-c803b5ca47f8,MER00525,3918.95,62.72,3856.23,2024-02-08,2024-02-07,1,Settled,BNK845418561
ccb55b58-439d-4402-b0c0-2a3c555eaa68,87eebc63-9f87-4d75-861a-ecc1e9de83ae,MER00484,5686.34,82.25,5604.09,2024-12-05,2024-12-04,1,Settled,BNK212538106
858e987f-ac3b-4929-8444-9f42f46c0ad9,40cf2bed-293b-4589-a0fe-fe51e3673c73,MER00422,16557.76,209.53,16348.23,2024-10-30,2024-10-27,3,Settled,BNK373979379
d47bdbc6-212d-4c92-9f6a-7a2798136616,255bcfc1-233e-4b8a-927b-d14c4306fd04,MER00495,41704.57,299.81,41404.76,2024-02-23,2024-02-22,1,Settled,BNK229586424
d67aff6a-9a15-4032-80af-d3cd85af0cba,2d59fdc6-b651-4ca6-aa28-89f3b3b9b2db,MER00242,17705.71,349.64,17356.07,2024-11-06,2024-11-04,2,Settled,BNK160130140
65e28e6e-6ca7-47d1-860c-41cbaed674c2,320624c0-8f84-43c8-934a-c209ca5199e8,MER00213,4757.11,92.48,4664.63,2023-01-13,2023-01-12,1,Settled,BNK766774998
302137a5-597e-41d8-9ef5-a09869ece65b,aac3b56d-3718-4b05-8bec-32384bb98591,MER00364,7657.44,70.26,7587.18,2023-04-30,2023-04-29,1,Settled,BNK854994498
4c4ff183-d7fd-4b57-bfe1-12dbc47b552a,134b8b8c-8aa3-459b-9041-6bb535f0d840,MER00363,460819.19,8864.9,451954.29,2023-11-11,2023-11-10,1,Pending,BNK212166430
6c3e7423-bf43-4b31-91ad-7750935b79e4,feae107d-62ac-4f34-9beb-cdd2abbd1814,MER00006,4443.83,52.16,4391.67,2023-07-22,2023-07-21,1,Settled,BNK292311464
d4c3f2e2-a4eb-4fed-9658-c2a8e0a77f09,76f1701b-89f2-4f4f-8747-985d7c04f9e5,MER00386,17736.88,207.57,17529.31,2024-09-16,2024-09-15,1,Settled,BNK237810771
14265dc6-56e7-4fc5-8161-3b17ae98066d,6342b958-e6be-42cf-8e68-ed6b02760561,MER00468,12828.19,116.41,12711.78,2023-08-06,2023-08-04,2,Disputed,BNK205733540
c75adcbb-122e-4b6b-9f85-614fec62c174,b47bada8-bf79-4d5e-ab80-86dcf803b043,MER00132,16427.71,124.62,16303.09,2024-10-21,2024-10-19,2,Settled,BNK495856815
6dba194a-f5c5-4e5c-b091-970f43c0737c,b6dbaa92-0d64-4027-81b6-ed150c5fd430,MER00284,1747.38,16.32,1731.06,2023-05-13,2023-05-12,1,Settled,BNK827864960
39f0b11b-cfb0-4447-8840-109c9a335e2a,709c9f90-fd32-48ab-ac74-5cc39635ec18,MER00267,6093.14,101.97,5991.17,2023-10-27,2023-10-26,1,Settled,BNK288343342
86f6a50b-f76e-4ef1-af82-1e2a89dd0a00,beece7c2-20b4-43ab-9be0-d728b49a8755,MER00571,164885.38,1228.97,163656.41,2023-08-31,2023-08-26,5,Settled,BNK840230069
ef86c5b3-0bea-460a-a894-186d5cef588f,cf302d87-3c7f-40cc-93f5-63c2528faa15,MER00145,85690.35,1213.67,84476.68,2023-12-15,2023-12-14,1,Settled,BNK103905105
5b71cccf-a442-4ca6-ac0d-d8ef8be50989,304580ca-2ca0-4708-8438-08d88e836c60,MER00367,41250.56,736.82,40513.74,2023-11-26,2023-11-21,5,Pending,BNK775900646
e001e5e7-89cb-455a-b61c-b0ee340ce8fb,a8ede9df-ce12-4fe5-a556-8f4c03feeb5e,MER00422,10898.46,124.36,10774.1,2023-02-03,2023-01-31,3,Settled,BNK164184377
011460a7-1971-4559-8fd4-9171c93e18cd,981e98e0-ff32-4864-8108-25e0417c10ee,MER00288,77631.35,1130.82,76500.53,2024-10-04,2024-10-03,1,Settled,BNK565885352
cfc937eb-ff9b-45e6-8615-40c7d1af7b08,42386d34-4971-42f3-b964-f93f1b3abe8f,MER00190,4598.51,39.3,4559.21,2024-01-31,2024-01-30,1,Settled,BNK499954691
d8c6ada7-1112-4ae4-989d-4a309af02163,d1eaf01f-4ea5-4874-a909-24b230bee88b,MER00066,78705.49,1022.5,77682.99,2023-04-01,2023-03-31,1,Settled,BNK737269225
94922b1e-e5d9-4eff-b2e7-2a26f9a53f5f,6399f813-7a13-4516-b2f5-23df7c6be3bd,MER00224,5302.15,35.37,5266.78,2024-12-03,2024-12-02,1,Settled,BNK775612544
b7a04a5b-1fce-41bf-bf55-953cde06c10e,abf3a61e-f1ab-4890-9acf-2388868ce93b,MER00036,9084.91,78.99,9005.92,2025-02-24,2025-02-23,1,Settled,BNK182435646
078ac6c6-fd8e-437b-9671-63d8e1ae62d8,f50be8fc-29f2-4cbd-9bce-1b68b711d8e2,MER00291,48279.75,534.1,47745.65,2024-02-10,2024-02-09,1,Settled,BNK684584812
c7769cac-facd-4152-b7a4-6c3c6e9d8a8f,fd4ae0e5-7668-4fdd-94cd-4fd779d98594,MER00548,6257.07,58.52,6198.55,2024-05-28,2024-05-26,2,Settled,BNK199171946
89f861d8-7ef1-42e2-aa35-e9068728b415,56896fc7-3083-48de-ae93-56f850c8a299,MER00306,3866.49,35.71,3830.78,2025-03-06,2025-03-05,1,Settled,BNK423668954
f3307036-fd89-49a8-90b5-5cce90ed1c90,93131d7a-947b-4b5b-a5cf-3e695db4ed1f,MER00555,25101,161.96,24939.04,2024-09-11,2024-09-06,5,Settled,BNK474301616
e7b79725-e6b0-4ab9-a42d-96f42f92d68c,ca9cb0ef-7182-426f-8fe6-27a48198bdc9,MER00313,16594.39,329.35,16265.04,2023-10-09,2023-10-07,2,Settled,BNK986716246
62a6586b-aa2d-4dda-ae78-eb74615eb0f7,780f977e-b885-45bc-b875-66408a079cb7,MER00640,8872.73,115.6,8757.13,2024-04-04,2024-04-03,1,Settled,BNK657670772
ebeda99b-772a-40bd-a3ec-ae1fbb74e124,c9c5da76-bc6a-41cd-8f08-84d02fc2a251,MER00539,5995.25,38.65,5956.6,2024-06-26,2024-06-25,1,Settled,BNK224922608
f8fd7c9e-3d34-4827-903d-0264c1282342,cbc6214f-1a52-4705-b479-ac9b52341e61,MER00020,23535.39,223.84,23311.55,2023-07-25,2023-07-24,1,Pending,BNK513617006
